datetime,place,city,state,temperature,precipitation_total,wind_speed,humidity
2022-04-27,Damansara Jaya,Petaling Jaya,Selangor,28.1390243902439,0.51,0.5993031358885017,86.46341463414635
2022-04-27,Gita Bayu,Balakong,Selangor,28.61083916083916,2771.7200000000003,0.7192307692307692,78.14825174825175
2022-04-27,Saujana Villa,Kajang,Selangor,29.428571428571427,2815.8199999999997,1.0271777003484321,81.6177700348432
2022-04-27,Taman Mutiara Puchong,Puchong,Selangor,27.964383561643835,1185.46,0.9732876712328766,86.93630136986302
2022-04-27,Taman Tasik Semenyih,Kajang,Selangor,28.261324041811847,1531.82,0.710801393728223,89.18885017421603
2022-04-28,Bandar Saujana Utama,Kuala Selangor,Selangor,27.960791366906477,162.36,0.023741007194244605,96.62625899280575
2022-04-28,Damansara Jaya,Petaling Jaya,Selangor,27.808362369337978,1965.88,0.47421602787456446,88.09825783972126
2022-04-28,Gita Bayu,Balakong,Selangor,28.306338028169016,1660.24,0.6123239436619718,82.38943661971831
2022-04-28,Hulu Langat,Kajang,Selangor,32.54367816091954,0.0,1.1172413793103448,72.81264367816092
2022-04-28,Saujana Villa,Kajang,Selangor,29.105263157894736,3181.39,0.7347368421052631,84.86631578947369
2022-04-28,Taman Mutiara Puchong,Puchong,Selangor,28.344055944055942,75.0,1.0132867132867134,84.3013986013986
2022-04-28,Taman Tasik Semenyih,Kajang,Selangor,28.196527777777778,2642.9700000000003,0.4277777777777778,89.86388888888888
2022-04-29,Bandar Saujana Utama,Kuala Selangor,Selangor,28.01060606060606,101.33,0.02765151515151515,93.09810606060607
2022-04-29,Damansara Jaya,Petaling Jaya,Selangor,27.33543859649123,428.67,0.5168421052631579,89.73298245614036
2022-04-29,Gita Bayu,Balakong,Selangor,28.88531468531469,74.7,0.8440559440559441,77.36538461538461
2022-04-29,Hulu Langat,Kajang,Selangor,24.821052631578947,0.0,0.35789473684210527,99.0
2022-04-29,Saujana Villa,Kajang,Selangor,29.954577464788734,0.0,1.0908450704225352,78.86478873239436
2022-04-29,Taman Mutiara Puchong,Puchong,Selangor,28.232508833922264,0.0,1.149469964664311,82.81872791519434
2022-04-29,Taman Tasik Semenyih,Kajang,Selangor,28.343006993006995,0.0,1.3451048951048952,87.46713286713286
2022-04-30,Bandar Saujana Utama,Kuala Selangor,Selangor,28.140972222222224,0.0,0.035069444444444445,91.65798611111111
2022-04-30,Damansara Jaya,Petaling Jaya,Selangor,27.15,0.0,0.40243055555555557,90.96284722222222
2022-04-30,Gita Bayu,Balakong,Selangor,29.277003484320556,0.0,0.5951219512195123,74.02717770034843
2022-04-30,Hulu Langat,Kajang,Selangor,26.999629629629627,0.0,0.5785185185185184,92.61851851851851
2022-04-30,Saujana Villa,Kajang,Selangor,30.09305555555555,0.0,0.6177083333333333,77.43333333333334
2022-04-30,Taman Mutiara Puchong,Puchong,Selangor,28.49895470383275,866.27,0.9031358885017421,84.0602787456446
2022-04-30,Taman Tasik Semenyih,Kajang,Selangor,27.46048951048951,2097.41,0.38916083916083916,91.74055944055944
2022-05-01,Bandar Saujana Utama,Kuala Selangor,Selangor,26.422097378277154,1027.7,0.05318352059925094,98.04756554307116
2022-05-01,Damansara Jaya,Petaling Jaya,Selangor,26.16076388888889,219.53,0.34618055555555555,94.20763888888888
2022-05-01,Gita Bayu,Balakong,Selangor,27.843205574912893,0.0,0.7000000000000001,81.3397212543554
2022-05-01,Hulu Langat,Kajang,Selangor,23.77191011235955,0.0,0.30337078651685395,99.0
2022-05-01,Saujana Villa,Kajang,Selangor,28.188888888888886,0.0,0.917013888888889,85.42604166666666
2022-05-01,Taman Mutiara Puchong,Puchong,Selangor,26.091608391608393,2706.63,0.42202797202797204,93.65874125874126
2022-05-01,Taman Tasik Semenyih,Kajang,Selangor,25.93263888888889,2039.42,0.22291666666666668,97.18090277777777
2022-05-02,Bandar Saujana Utama,Kuala Selangor,Selangor,25.595833333333335,3583.46,0.042708333333333334,99.0
2022-05-02,Damansara Jaya,Petaling Jaya,Selangor,26.74722222222222,0.0,0.37222222222222223,91.62256944444444
2022-05-02,Gita Bayu,Balakong,Selangor,26.770383275261324,980.01,0.6794425087108014,82.14006968641115
2022-05-02,Hulu Langat,Kajang,Selangor,23.28923076923077,0.0,0.37538461538461537,99.0
2022-05-02,Saujana Villa,Kajang,Selangor,27.813937282229965,2983.4900000000002,1.0641114982578397,84.20836236933798
2022-05-02,Taman Mutiara Puchong,Puchong,Selangor,27.621602787456446,0.0,1.0710801393728222,86.03623693379791
2022-05-02,Taman Tasik Semenyih,Kajang,Selangor,26.97665505226481,0.0,0.7198606271777003,90.82404181184668
2022-05-03,Bandar Saujana Utama,Kuala Selangor,Selangor,26.094076655052266,3865.5,0.07909407665505226,97.51184668989548
2022-05-03,Damansara Jaya,Petaling Jaya,Selangor,27.225347222222222,0.0,0.18125000000000002,89.56979166666666
2022-05-03,Gita Bayu,Balakong,Selangor,26.732752613240418,4786.43,0.4595818815331011,83.49163763066201
2022-05-03,Hulu Langat,Kajang,Selangor,25.566816143497757,0.0,0.5192825112107623,93.0188340807175
2022-05-03,Saujana Villa,Kajang,Selangor,27.601393728222998,8777.97,0.5588850174216028,85.78048780487805
2022-05-03,Taman Mutiara Puchong,Puchong,Selangor,27.193356643356644,9852.46,0.9321678321678323,88.83286713286714
2022-05-03,Taman Tasik Semenyih,Kajang,Selangor,26.68315789473684,6323.2699999999995,0.38842105263157894,92.33964912280702
2022-05-04,Bandar Saujana Utama,Kuala Selangor,Selangor,28.06013986013986,0.0,0.025174825174825177,93.29545454545455
2022-05-04,Damansara Jaya,Petaling Jaya,Selangor,27.253846153846155,0.0,0.39930069930069934,90.68811188811189
2022-05-04,Gita Bayu,Balakong,Selangor,28.38877192982456,0.0,0.32,77.65087719298245
2022-05-04,Saujana Villa,Kajang,Selangor,29.021505376344088,0.0,0.7308243727598567,80.83727598566308
2022-05-04,Taman Mutiara Puchong,Puchong,Selangor,27.416491228070175,1589.76,1.2628070175438595,87.37017543859649
2022-05-04,Taman Tasik Semenyih,Kajang,Selangor,27.87543859649123,0.0,0.19649122807017544,89.70456140350876
2022-05-05,Bandar Saujana Utama,Kuala Selangor,Selangor,29.205226480836235,0.0,0.09303135888501742,88.38118466898955
2022-05-05,Damansara Jaya,Petaling Jaya,Selangor,28.39513888888889,0.0,0.21006944444444445,89.44895833333334
2022-05-05,Gita Bayu,Balakong,Selangor,29.681944444444444,0.0,0.37187499999999996,72.83298611111111
2022-05-05,Saujana Villa,Kajang,Selangor,30.102083333333333,0.0,1.3875000000000002,76.63263888888889
2022-05-05,Taman Mutiara Puchong,Puchong,Selangor,28.063194444444445,0.0,0.8815972222222223,86.44618055555556
2022-05-05,Taman Tasik Semenyih,Kajang,Selangor,28.24652777777778,0.0,1.0493055555555555,88.63090277777778
2022-05-06,Bandar Saujana Utama,Kuala Selangor,Selangor,28.796470588235294,0.0,0.08588235294117647,91.91529411764706
2022-05-06,Damansara Jaya,Petaling Jaya,Selangor,28.890909090909087,0.0,0.34195804195804197,85.9944055944056
2022-05-06,Gita Bayu,Balakong,Selangor,29.74545454545455,0.0,0.29335664335664335,73.51573426573427
2022-05-06,Hulu Langat,Kajang,Selangor,29.400621118012424,0.0,0.9416149068322981,82.29751552795031
2022-05-06,Saujana Villa,Kajang,Selangor,29.62916666666667,464.61,1.6680555555555554,80.14722222222223
2022-05-06,Taman Mutiara Puchong,Puchong,Selangor,28.517708333333335,0.0,1.021875,85.79583333333333
2022-05-06,Taman Tasik Semenyih,Kajang,Selangor,27.687152777777776,0.0,1.9954861111111113,91.4375
2022-05-07,Bandar Saujana Utama,Kuala Selangor,Selangor,28.191319444444446,1707.3600000000001,0.09270833333333334,92.37152777777777
2022-05-07,Damansara Jaya,Petaling Jaya,Selangor,28.257839721254356,0.0,0.37874564459930316,87.95400696864111
2022-05-07,Gita Bayu,Balakong,Selangor,28.7986013986014,315.57,0.4125874125874126,74.63461538461539
2022-05-07,Hulu Langat,Kajang,Selangor,26.371428571428574,0.0,0.9912891986062717,91.16794425087109
2022-05-07,Saujana Villa,Kajang,Selangor,28.998951048951053,6898.66,1.7062937062937062,79.95244755244755
2022-05-07,Taman Mutiara Puchong,Puchong,Selangor,26.768749999999997,1221.57,1.0333333333333334,92.72743055555556
2022-05-07,Taman Tasik Semenyih,Kajang,Selangor,27.562020905923344,2262.6,2.132752613240418,89.89860627177701
2022-05-08,Bandar Saujana Utama,Kuala Selangor,Selangor,28.61180555555556,768.5999999999999,0.1597222222222222,90.38263888888889
2022-05-08,Damansara Jaya,Petaling Jaya,Selangor,27.283275261324043,1735.32,0.35400696864111497,91.45853658536585
2022-05-08,Gita Bayu,Balakong,Selangor,28.554736842105264,1727.07,0.5929824561403508,75.77333333333334
2022-05-08,Hulu Langat,Kajang,Selangor,23.74488188976378,0.0,0.9425196850393701,97.77952755905511
2022-05-08,Saujana Villa,Kajang,Selangor,29.06864111498258,1689.1599999999999,1.9477351916376306,80.08989547038327
2022-05-08,Taman Mutiara Puchong,Puchong,Selangor,27.715438596491225,0.0,0.7224561403508772,89.3119298245614
2022-05-08,Taman Tasik Semenyih,Kajang,Selangor,27.482517482517483,1513.77,1.858041958041958,90.63286713286713
2022-05-09,Bandar Saujana Utama,Kuala Selangor,Selangor,28.826315789473686,323.65,0.03649122807017544,91.59684210526315
2022-05-09,Damansara Jaya,Petaling Jaya,Selangor,27.008013937282232,0.0,0.2146341463414634,93.51219512195122
2022-05-09,Gita Bayu,Balakong,Selangor,28.62280701754386,497.09999999999997,0.19052631578947368,79.27754385964911
2022-05-09,Hulu Langat,Kajang,Selangor,27.449494949494948,0.0,0.991919191919192,90.8111111111111
2022-05-09,Saujana Villa,Kajang,Selangor,29.23020833333333,0.0,1.3711805555555554,81.23611111111111
2022-05-09,Taman Mutiara Puchong,Puchong,Selangor,28.302797202797205,2564.53,1.2234265734265732,86.67307692307692
2022-05-09,Taman Tasik Semenyih,Kajang,Selangor,27.771527777777777,0.0,1.2597222222222222,90.48611111111111
2022-05-10,Bandar Saujana Utama,Kuala Selangor,Selangor,30.753819444444446,0.0,0.06076388888888889,84.78854166666666
2022-05-10,Damansara Jaya,Petaling Jaya,Selangor,27.94233576642336,0.0,0.3802919708029197,88.64452554744526
2022-05-10,Gita Bayu,Balakong,Selangor,30.685915492957744,0.0,0.3056338028169014,69.56760563380281
2022-05-10,Hulu Langat,Kajang,Selangor,28.644736842105264,0.0,1.1221052631578947,82.31526315789473
2022-05-10,Saujana Villa,Kajang,Selangor,31.349825783972125,0.0,1.4048780487804877,72.07979094076656
2022-05-10,Taman Mutiara Puchong,Puchong,Selangor,27.742307692307694,2321.04,1.0416083916083916,88.24930069930069
2022-05-10,Taman Tasik Semenyih,Kajang,Selangor,29.971678321678322,0.0,1.098951048951049,83.77132867132866
2022-05-11,Bandar Saujana Utama,Kuala Selangor,Selangor,28.173263888888886,2207.82,0.15486111111111112,92.40451388888889
2022-05-11,Damansara Jaya,Petaling Jaya,Selangor,25.88784722222222,963.14,0.27847222222222223,93.71805555555555
2022-05-11,Gita Bayu,Balakong,Selangor,29.04076655052265,69.6,0.5560975609756097,72.96759581881534
2022-05-11,Hulu Langat,Kajang,Selangor,25.267441860465116,0.0,0.2558139534883721,99.0
2022-05-11,Saujana Villa,Kajang,Selangor,29.14425087108014,3533.89,1.2560975609756098,80.51742160278745
2022-05-11,Taman Mutiara Puchong,Puchong,Selangor,27.587456445993034,2128.64,1.0195121951219512,87.1369337979094
2022-05-11,Taman Tasik Semenyih,Kajang,Selangor,28.016666666666666,1135.46,0.9739583333333334,90.86319444444445
2022-05-12,Bandar Saujana Utama,Kuala Selangor,Selangor,29.27881944444444,0.0,0.2673611111111111,88.87534722222222
2022-05-12,Damansara Jaya,Petaling Jaya,Selangor,26.969337979094075,1578.94,0.7344947735191638,91.43728222996516
2022-05-12,Gita Bayu,Balakong,Selangor,29.58576388888889,0.0,0.846875,73.47777777777777
2022-05-12,Hulu Langat,Kajang,Selangor,26.91967213114754,0.0,0.6643442622950819,92.12418032786886
2022-05-12,Saujana Villa,Kajang,Selangor,30.331358885017423,0.0,1.3013937282229966,77.92752613240418
2022-05-12,Taman Mutiara Puchong,Puchong,Selangor,27.762369337979095,488.95,0.9491289198606271,89.66794425087109
2022-05-12,Taman Tasik Semenyih,Kajang,Selangor,28.62083333333333,0.0,1.1586805555555555,87.97361111111111
2022-05-13,Bandar Saujana Utama,Kuala Selangor,Selangor,29.864111498257838,0.0,0.38989547038327527,86.82404181184668
2022-05-13,Damansara Jaya,Petaling Jaya,Selangor,26.456643356643358,89.61,0.5115384615384616,93.62832167832168
2022-05-13,Gita Bayu,Balakong,Selangor,29.539510489510487,271.93,0.8020979020979021,73.31398601398601
2022-05-13,Saujana Villa,Kajang,Selangor,30.171228070175435,1239.18,1.1231578947368421,78.37333333333333
2022-05-13,Taman Mutiara Puchong,Puchong,Selangor,29.012280701754385,228.79000000000002,0.7698245614035087,83.28842105263158
2022-05-13,Taman Tasik Semenyih,Kajang,Selangor,28.868292682926832,0.0,0.594773519163763,87.13867595818814
2022-05-14,Bandar Saujana Utama,Kuala Selangor,Selangor,29.467132867132868,0.0,0.2251748251748252,88.99475524475524
2022-05-14,Damansara Jaya,Petaling Jaya,Selangor,28.25281690140845,0.0,0.2880281690140845,88.73978873239436
2022-05-14,Gita Bayu,Balakong,Selangor,28.563508771929826,2693.02,0.7070175438596491,79.9382456140351
2022-05-14,Hulu Langat,Kajang,Selangor,32.8,0.0,1.1541176470588235,71.95529411764706
2022-05-14,Saujana Villa,Kajang,Selangor,28.61360294117647,6106.27,0.8312499999999999,86.29264705882352
2022-05-14,Taman Mutiara Puchong,Puchong,Selangor,29.065263157894737,45.6,0.696140350877193,84.86385964912282
2022-05-14,Taman Tasik Semenyih,Kajang,Selangor,27.930662020905924,4480.33,1.1390243902439023,89.13310104529617
2022-05-15,Bandar Saujana Utama,Kuala Selangor,Selangor,29.17665505226481,11.0,0.2850174216027874,90.62543554006969
2022-05-15,Damansara Jaya,Petaling Jaya,Selangor,26.958188153310104,242.43,0.7278745644599304,93.99477351916376
2022-05-15,Gita Bayu,Balakong,Selangor,27.9191637630662,50.4,0.2951219512195122,85.18501742160278
2022-05-15,Saujana Villa,Kajang,Selangor,28.492226148409895,0.0,0.7600706713780918,87.75583038869259
2022-05-15,Taman Mutiara Puchong,Puchong,Selangor,26.318951612903227,178.99,0.6919354838709677,94.23709677419355
2022-05-15,Taman Tasik Semenyih,Kajang,Selangor,27.560627177700347,33.4,0.25296167247386764,93.44425087108014
2022-05-16,Bandar Saujana Utama,Kuala Selangor,Selangor,25.677543859649123,6784.2300000000005,0.3757894736842105,97.65789473684211
2022-05-16,Damansara Jaya,Petaling Jaya,Selangor,26.198251748251746,156.7,0.6702797202797203,93.73776223776224
2022-05-16,Gita Bayu,Balakong,Selangor,26.18111888111888,99.53999999999999,0.6797202797202797,85.96083916083916
2022-05-16,Saujana Villa,Kajang,Selangor,26.455944055944055,3380.05,1.1314685314685315,91.64405594405595
2022-05-16,Taman Mutiara Puchong,Puchong,Selangor,25.799999999999997,338.12,1.1159010600706714,93.23462897526503
2022-05-16,Taman Tasik Semenyih,Kajang,Selangor,25.24390243902439,2668.76,0.519163763066202,96.81951219512196
2022-05-17,Bandar Saujana Utama,Kuala Selangor,Selangor,27.273333333333333,0.0,0.2031578947368421,93.44877192982457
2022-05-17,Damansara Jaya,Petaling Jaya,Selangor,26.5740350877193,0.0,0.47192982456140353,89.39508771929825
2022-05-17,Gita Bayu,Balakong,Selangor,28.67132867132867,0.0,0.513986013986014,71.01083916083915
2022-05-17,Hulu Langat,Kajang,Selangor,29.12178770949721,0.0,0.6899441340782123,79.25474860335196
2022-05-17,Saujana Villa,Kajang,Selangor,29.24561403508772,0.0,1.0294736842105263,75.28561403508772
2022-05-17,Taman Mutiara Puchong,Puchong,Selangor,28.275874125874125,81.09,0.7513986013986014,81.45034965034965
2022-05-17,Taman Tasik Semenyih,Kajang,Selangor,27.71853146853147,0.0,0.42167832167832164,86.03391608391608
2022-05-18,Bandar Saujana Utama,Kuala Selangor,Selangor,28.36572438162544,0.0,0.31201413427561836,90.8618374558304
2022-05-18,Damansara Jaya,Petaling Jaya,Selangor,27.513194444444444,0.0,0.3579861111111111,90.44270833333333
2022-05-18,Gita Bayu,Balakong,Selangor,29.238028169014086,0.0,0.546830985915493,71.8580985915493
2022-05-18,Hulu Langat,Kajang,Selangor,23.712962962962962,0.0,0.5074074074074074,98.75
2022-05-18,Saujana Villa,Kajang,Selangor,29.7486013986014,0.0,0.705944055944056,76.85874125874125
2022-05-18,Taman Mutiara Puchong,Puchong,Selangor,28.53556338028169,0.0,0.7369718309859156,83.0362676056338
2022-05-18,Taman Tasik Semenyih,Kajang,Selangor,27.869257950530034,0.0,0.49540636042402825,88.48480565371025
2022-05-19,Bandar Saujana Utama,Kuala Selangor,Selangor,28.963286713286713,0.0,0.2353146853146853,88.98146853146854
2022-05-19,Damansara Jaya,Petaling Jaya,Selangor,27.076655052264808,61.8,0.8229965156794424,92.87839721254355
2022-05-19,Gita Bayu,Balakong,Selangor,27.895833333333332,716.88,0.3357638888888889,77.68159722222222
2022-05-19,Saujana Villa,Kajang,Selangor,28.22918149466192,1342.63,0.5441281138790036,82.93665480427046
2022-05-19,Taman Mutiara Puchong,Puchong,Selangor,26.68175438596491,1043.16,0.5421052631578948,93.19929824561403
2022-05-19,Taman Tasik Semenyih,Kajang,Selangor,26.857839721254354,311.19,0.5404181184668989,90.66829268292683
2022-05-20,Bandar Saujana Utama,Kuala Selangor,Selangor,29.786971830985916,0.0,0.5070422535211268,86.25985915492957
2022-05-20,Damansara Jaya,Petaling Jaya,Selangor,28.255052264808363,0.0,0.5466898954703833,87.05644599303136
2022-05-20,Gita Bayu,Balakong,Selangor,29.79290780141844,0.0,0.6656028368794326,71.32872340425533
2022-05-20,Saujana Villa,Kajang,Selangor,31.102836879432623,0.0,0.5929078014184397,72.82624113475177
2022-05-20,Taman Mutiara Puchong,Puchong,Selangor,28.52517730496454,0.0,0.9890070921985815,82.89468085106382
2022-05-20,Taman Tasik Semenyih,Kajang,Selangor,29.101056338028172,0.0,0.5573943661971832,84.55
2022-05-21,Bandar Saujana Utama,Kuala Selangor,Selangor,29.48846153846154,0.0,0.5632867132867133,84.76153846153846
2022-05-21,Damansara Jaya,Petaling Jaya,Selangor,28.415384615384617,0.0,0.41013986013986015,82.53391608391608
2022-05-21,Gita Bayu,Balakong,Selangor,30.35173611111111,0.0,0.8725694444444445,67.6625
2022-05-21,Saujana Villa,Kajang,Selangor,31.48345070422535,0.0,1.004225352112676,67.56971830985916
2022-05-21,Taman Mutiara Puchong,Puchong,Selangor,28.58402777777778,0.0,1.0677083333333333,83.25833333333334
2022-05-21,Taman Tasik Semenyih,Kajang,Selangor,29.170279720279723,0.0,0.5727272727272728,80.82167832167832
2022-05-22,Bandar Saujana Utama,Kuala Selangor,Selangor,29.347569444444446,0.0,0.47673611111111114,83.81770833333333
2022-05-22,Damansara Jaya,Petaling Jaya,Selangor,27.547569444444445,0.0,0.5423611111111111,83.24895833333333
2022-05-22,Gita Bayu,Balakong,Selangor,29.753124999999997,0.0,0.7829861111111112,68.18576388888889
2022-05-22,Saujana Villa,Kajang,Selangor,30.36794425087108,0.0,0.8644599303135888,74.49372822299652
2022-05-22,Taman Mutiara Puchong,Puchong,Selangor,27.782291666666666,306.77,0.6875,89.08055555555556
2022-05-22,Taman Tasik Semenyih,Kajang,Selangor,27.923859649122807,0.0,0.791578947368421,87.94631578947369
2022-05-23,Bandar Saujana Utama,Kuala Selangor,Selangor,28.983216783216786,0.0,0.28706293706293706,89.15524475524477
2022-05-23,Damansara Jaya,Petaling Jaya,Selangor,27.407638888888886,0.0,0.6486111111111111,89.29374999999999
2022-05-23,Gita Bayu,Balakong,Selangor,28.742857142857144,100.68,0.5439024390243902,76.8445993031359
2022-05-23,Saujana Villa,Kajang,Selangor,28.86468531468531,342.39,1.0045454545454546,83.41993006993006
2022-05-23,Taman Mutiara Puchong,Puchong,Selangor,28.78298611111111,430.4,0.8013888888888889,83.18715277777778
2022-05-23,Taman Tasik Semenyih,Kajang,Selangor,27.294444444444444,2350.21,0.7447916666666666,90.60381944444445
2022-05-24,Bandar Saujana Utama,Kuala Selangor,Selangor,28.955400696864114,40.79,0.39756097560975606,89.3411149825784
2022-05-24,Damansara Jaya,Petaling Jaya,Selangor,27.771875,29.830000000000002,0.5298611111111111,87.165625
2022-05-24,Gita Bayu,Balakong,Selangor,28.63041958041958,498.1,0.6391608391608392,77.0541958041958
2022-05-24,Hulu Langat,Kajang,Selangor,26.812295081967214,0.0,0.5852459016393443,89.91311475409836
2022-05-24,Saujana Villa,Kajang,Selangor,28.770175438596493,4139.58,1.4978947368421052,83.3561403508772
2022-05-24,Taman Mutiara Puchong,Puchong,Selangor,28.622027972027972,0.0,0.7699300699300698,83.5020979020979
2022-05-24,Taman Tasik Semenyih,Kajang,Selangor,28.40639269406393,114.19,0.9301369863013698,87.48127853881279
2022-05-25,Bandar Saujana Utama,Kuala Selangor,Selangor,24.307368421052633,12785.26,0.16385964912280704,99.0
2022-05-25,Damansara Jaya,Petaling Jaya,Selangor,26.050352112676055,15145.96,0.7105633802816902,91.11866197183099
2022-05-25,Gita Bayu,Balakong,Selangor,24.835087719298247,1386.6899999999998,0.5764912280701755,90.5059649122807
2022-05-25,Hulu Langat,Kajang,Selangor,23.647747747747747,0.0,0.32162162162162167,99.0
2022-05-25,Saujana Villa,Kajang,Selangor,24.902846975088966,1671.31,0.7896797153024911,96.36441281138791
2022-05-25,Taman Mutiara Puchong,Puchong,Selangor,25.967719298245616,117.45,0.9543859649122807,93.32000000000001
2022-05-25,Taman Tasik Semenyih,Kajang,Selangor,24.52638036809816,9088.97,0.9552147239263803,95.41533742331289
2022-05-26,Bandar Saujana Utama,Kuala Selangor,Selangor,26.43263157894737,0.0,0.3150877192982456,97.53894736842105
2022-05-26,Damansara Jaya,Petaling Jaya,Selangor,26.197916666666668,0.0,0.4993055555555556,89.75833333333334
2022-05-26,Gita Bayu,Balakong,Selangor,27.585763888888888,0.0,0.6524305555555556,75.98402777777778
2022-05-26,Saujana Villa,Kajang,Selangor,28.088850174216027,0.0,0.6327526132404181,79.70243902439024
2022-05-26,Taman Mutiara Puchong,Puchong,Selangor,27.085017421602785,206.07,0.7160278745644599,82.58780487804879
2022-05-26,Taman Tasik Semenyih,Kajang,Selangor,26.92937062937063,0.0,0.41188811188811186,86.40979020979022
2022-05-27,Bandar Saujana Utama,Kuala Selangor,Selangor,27.801041666666666,197.1,0.4857638888888889,93.04131944444445
2022-05-27,Damansara Jaya,Petaling Jaya,Selangor,26.415162454873645,0.0,0.45342960288808665,91.16714801444043
2022-05-27,Gita Bayu,Balakong,Selangor,28.513541666666665,13.4,0.8843749999999999,76.70868055555555
2022-05-27,Saujana Villa,Kajang,Selangor,29.450000000000003,271.27,0.8524305555555556,79.98541666666667
2022-05-27,Taman Mutiara Puchong,Puchong,Selangor,28.67534722222222,0.0,1.0510416666666667,81.74722222222222
2022-05-27,Taman Tasik Semenyih,Kajang,Selangor,28.093402777777776,17.0,0.8222222222222223,86.84375
2022-05-28,Bandar Saujana Utama,Kuala Selangor,Selangor,27.097560975609756,135.21,0.20766550522648083,95.11463414634147
2022-05-28,Damansara Jaya,Petaling Jaya,Selangor,26.57326388888889,0.0,0.45972222222222225,87.14618055555555
2022-05-28,Gita Bayu,Balakong,Selangor,28.490624999999998,0.0,0.6184027777777777,73.76215277777777
2022-05-28,Saujana Villa,Kajang,Selangor,29.224041811846686,0.0,0.6515679442508711,78.30662020905923
2022-05-28,Taman Mutiara Puchong,Puchong,Selangor,28.079166666666666,0.0,1.15625,84.22673611111111
2022-05-28,Taman Tasik Semenyih,Kajang,Selangor,27.355208333333334,57.25,0.7847222222222222,87.08229166666666
2022-05-29,Bandar Saujana Utama,Kuala Selangor,Selangor,28.9006993006993,0.0,0.2895104895104895,86.9472027972028
2022-05-29,Damansara Jaya,Petaling Jaya,Selangor,26.105923344947733,0.0,0.5912891986062717,87.45156794425087
2022-05-29,Gita Bayu,Balakong,Selangor,29.53125,0.0,0.6357638888888889,68.08888888888889
2022-05-29,Saujana Villa,Kajang,Selangor,30.23923611111111,0.0,0.7201388888888889,72.57048611111111
2022-05-29,Taman Mutiara Puchong,Puchong,Selangor,29.02937062937063,0.0,1.0657342657342659,80.15629370629371
2022-05-29,Taman Tasik Semenyih,Kajang,Selangor,28.186111111111114,0.0,0.40347222222222223,83.38541666666667
2022-05-30,Bandar Saujana Utama,Kuala Selangor,Selangor,29.478125000000002,0.0,0.4329861111111111,85.99930555555555
2022-05-30,Damansara Jaya,Petaling Jaya,Selangor,27.720905923344947,0.0,0.513240418118467,83.42752613240418
2022-05-30,Gita Bayu,Balakong,Selangor,29.916666666666668,0.0,0.7819444444444444,64.94826388888889
2022-05-30,Saujana Villa,Kajang,Selangor,30.752083333333335,0.0,0.6555555555555556,68.83020833333333
2022-05-30,Taman Mutiara Puchong,Puchong,Selangor,28.99027777777778,0.0,1.0319444444444443,78.11145833333333
2022-05-30,Taman Tasik Semenyih,Kajang,Selangor,28.247569444444444,0.0,0.40243055555555557,82.49513888888889
2022-05-31,Bandar Saujana Utama,Kuala Selangor,Selangor,29.443749999999998,0.0,0.41701388888888885,86.87916666666666
2022-05-31,Damansara Jaya,Petaling Jaya,Selangor,28.392657342657344,0.0,0.4706293706293706,84.4590909090909
2022-05-31,Gita Bayu,Balakong,Selangor,30.180555555555557,0.0,0.9965277777777778,65.759375
2022-05-31,Saujana Villa,Kajang,Selangor,31.225783972125434,0.0,0.7397212543554007,69.68780487804878
2022-05-31,Taman Mutiara Puchong,Puchong,Selangor,29.497916666666665,0.0,1.0996527777777778,80.64097222222222
2022-05-31,Taman Tasik Semenyih,Kajang,Selangor,29.192700729927008,0.0,0.4996350364963504,82.0492700729927
2022-06-01,Bandar Saujana Utama,Kuala Selangor,Selangor,29.020138888888887,0.0,0.47847222222222224,88.09548611111111
2022-06-01,Damansara Jaya,Petaling Jaya,Selangor,26.970731707317075,0.0,0.5595818815331011,90.72822299651568
2022-06-01,Gita Bayu,Balakong,Selangor,30.08048780487805,0.0,0.7452961672473868,69.63379790940768
2022-06-01,Saujana Villa,Kajang,Selangor,30.64479166666667,12.45,0.7059027777777778,74.55451388888889
2022-06-01,Taman Mutiara Puchong,Puchong,Selangor,28.247916666666665,0.0,0.9756944444444444,85.4829861111111
2022-06-01,Taman Tasik Semenyih,Kajang,Selangor,29.02720588235294,299.25,0.3577205882352941,84.96029411764707
2022-06-02,Bandar Saujana Utama,Kuala Selangor,Selangor,26.472,0.0,0.044,97.78533333333333
2022-06-02,Damansara Jaya,Petaling Jaya,Selangor,24.303947368421053,33.01,0.17894736842105263,98.84473684210526
2022-06-02,Gita Bayu,Balakong,Selangor,26.90192307692308,9.6,0.038461538461538464,88.89230769230768
2022-06-02,Saujana Villa,Kajang,Selangor,26.581132075471697,0.0,0.20754716981132076,96.9132075471698
2022-06-02,Taman Mutiara Puchong,Puchong,Selangor,25.140677966101695,0.0,0.5694915254237288,97.61525423728814
2022-06-02,Taman Tasik Semenyih,Kajang,Selangor,24.501369863013696,0.0,0.0,99.0
2022-06-03,Bandar Saujana Utama,Kuala Selangor,Selangor,29.25248226950355,0.0,0.2567375886524823,85.68617021276596
2022-06-03,Damansara Jaya,Petaling Jaya,Selangor,25.323958333333334,657.93,0.49444444444444446,93.48541666666667
2022-06-03,Gita Bayu,Balakong,Selangor,29.46857142857143,0.0,0.6407142857142857,68.52178571428571
2022-06-03,Hulu Langat,Kajang,Selangor,26.995087719298247,0.0,0.6950877192982456,88.12877192982457
