date,route_line,ridership
2022-12-05,MRT Putrajaya Line,23649.0
2022-12-06,MRT Putrajaya Line,24148.0
2022-12-07,MRT Putrajaya Line,24677.0
2022-12-08,MRT Putrajaya Line,24811.0
2022-12-09,MRT Putrajaya Line,25299.0
2022-12-10,MRT Putrajaya Line,16699.0
2022-12-11,MRT Putrajaya Line,15622.0
2022-12-12,MRT Putrajaya Line,21618.0
2022-12-13,MRT Putrajaya Line,24529.0
2022-12-14,MRT Putrajaya Line,24766.0
2022-12-15,MRT Putrajaya Line,24209.0
2022-12-16,MRT Putrajaya Line,24192.0
2022-12-17,MRT Putrajaya Line,18020.0
2022-12-18,MRT Putrajaya Line,16407.0
2022-12-19,MRT Putrajaya Line,22655.0
2022-12-20,MRT Putrajaya Line,23835.0
2022-12-21,MRT Putrajaya Line,24151.0
2022-12-22,MRT Putrajaya Line,23035.0
2022-12-23,MRT Putrajaya Line,23995.0
2022-12-24,MRT Putrajaya Line,17946.0
2022-12-25,MRT Putrajaya Line,18736.0
2022-12-26,MRT Putrajaya Line,15086.0
2022-12-27,MRT Putrajaya Line,21722.0
2022-12-28,MRT Putrajaya Line,22463.0
2022-12-29,MRT Putrajaya Line,22135.0
2022-12-30,MRT Putrajaya Line,21893.0
2022-12-31,MRT Putrajaya Line,19377.0
2023-01-01,MRT Putrajaya Line,17106.0
2023-01-02,MRT Putrajaya Line,13995.0
2023-01-03,MRT Putrajaya Line,24345.0
2023-01-04,MRT Putrajaya Line,24322.0
2023-01-05,MRT Putrajaya Line,24557.0
2023-01-06,MRT Putrajaya Line,24294.0
2023-01-07,MRT Putrajaya Line,16291.0
2023-01-08,MRT Putrajaya Line,13870.0
2023-01-09,MRT Putrajaya Line,24494.0
2023-01-10,MRT Putrajaya Line,25296.0
2023-01-11,MRT Putrajaya Line,25600.0
2023-01-12,MRT Putrajaya Line,25340.0
2023-01-13,MRT Putrajaya Line,25554.0
2023-01-14,MRT Putrajaya Line,16982.0
2023-01-15,MRT Putrajaya Line,15294.0
2023-01-16,MRT Putrajaya Line,24840.0
2023-01-17,MRT Putrajaya Line,25703.0
2023-01-18,MRT Putrajaya Line,26390.0
2023-01-19,MRT Putrajaya Line,26188.0
2023-01-20,MRT Putrajaya Line,24666.0
2023-01-21,MRT Putrajaya Line,14778.0
2023-01-22,MRT Putrajaya Line,15903.0
2023-01-23,MRT Putrajaya Line,15857.0
2023-01-24,MRT Putrajaya Line,13870.0
2023-01-25,MRT Putrajaya Line,19723.0
2023-01-26,MRT Putrajaya Line,20174.0
2023-01-27,MRT Putrajaya Line,20320.0
2023-01-28,MRT Putrajaya Line,14483.0
2023-01-29,MRT Putrajaya Line,13370.0
2023-01-30,MRT Putrajaya Line,22669.0
2023-01-31,MRT Putrajaya Line,24155.0
2023-02-01,MRT Putrajaya Line,16978.0
2023-02-02,MRT Putrajaya Line,24584.0
2023-02-03,MRT Putrajaya Line,25853.0
2023-02-04,MRT Putrajaya Line,17535.0
2023-02-05,MRT Putrajaya Line,16154.0
2023-02-06,MRT Putrajaya Line,13654.0
2023-02-07,MRT Putrajaya Line,20619.0
2023-02-08,MRT Putrajaya Line,20936.0
2023-02-09,MRT Putrajaya Line,20989.0
2023-02-10,MRT Putrajaya Line,20834.0
2023-02-11,MRT Putrajaya Line,14134.0
2023-02-12,MRT Putrajaya Line,12644.0
2023-02-13,MRT Putrajaya Line,20559.0
2023-02-14,MRT Putrajaya Line,21156.0
2023-02-15,MRT Putrajaya Line,21185.0
2023-02-16,MRT Putrajaya Line,21642.0
2023-02-17,MRT Putrajaya Line,21427.0
2023-02-18,MRT Putrajaya Line,13889.0
2023-02-19,MRT Putrajaya Line,12784.0
2023-02-20,MRT Putrajaya Line,21006.0
2023-02-21,MRT Putrajaya Line,21277.0
2023-02-22,MRT Putrajaya Line,21419.0
2023-02-23,MRT Putrajaya Line,21274.0
2023-02-24,MRT Putrajaya Line,25248.0
2023-02-25,MRT Putrajaya Line,17060.0
2023-02-26,MRT Putrajaya Line,15616.0
2023-02-27,MRT Putrajaya Line,20432.0
2023-02-28,MRT Putrajaya Line,20578.0
2023-03-01,MRT Putrajaya Line,26883.0
2023-03-02,MRT Putrajaya Line,26857.0
2023-03-03,MRT Putrajaya Line,26254.0
2023-03-04,MRT Putrajaya Line,18279.0
2023-03-05,MRT Putrajaya Line,16588.0
2023-03-06,MRT Putrajaya Line,25986.0
2023-03-07,MRT Putrajaya Line,27318.0
2023-03-08,MRT Putrajaya Line,28298.0
2023-03-09,MRT Putrajaya Line,27423.0
2023-03-10,MRT Putrajaya Line,26887.0
2023-03-11,MRT Putrajaya Line,17801.0
2023-03-12,MRT Putrajaya Line,16841.0
2023-03-13,MRT Putrajaya Line,27209.0
2023-03-14,MRT Putrajaya Line,28140.0
2023-03-15,MRT Putrajaya Line,29093.0
2023-03-16,MRT Putrajaya Line,68737.0
2023-03-17,MRT Putrajaya Line,112156.0
2023-03-18,MRT Putrajaya Line,127158.0
2023-03-19,MRT Putrajaya Line,126977.0
2023-03-20,MRT Putrajaya Line,99026.0
2023-03-21,MRT Putrajaya Line,107404.0
2023-03-22,MRT Putrajaya Line,109685.0
2023-03-23,MRT Putrajaya Line,95509.0
2023-03-24,MRT Putrajaya Line,99980.0
2023-03-25,MRT Putrajaya Line,85836.0
2023-03-26,MRT Putrajaya Line,98655.0
2023-03-27,MRT Putrajaya Line,96590.0
2023-03-28,MRT Putrajaya Line,104044.0
2023-03-29,MRT Putrajaya Line,106269.0
2023-03-30,MRT Putrajaya Line,108724.0
2023-03-31,MRT Putrajaya Line,120111.0
2023-04-01,MRT Putrajaya Line,49056.0
2023-04-02,MRT Putrajaya Line,42143.0
2023-04-03,MRT Putrajaya Line,84537.0
2023-04-04,MRT Putrajaya Line,89649.0
2023-04-05,MRT Putrajaya Line,89374.0
2023-04-06,MRT Putrajaya Line,90414.0
2023-04-07,MRT Putrajaya Line,88734.0
2023-04-08,MRT Putrajaya Line,53427.0
2023-04-09,MRT Putrajaya Line,47262.0
2023-04-10,MRT Putrajaya Line,88069.0
2023-04-11,MRT Putrajaya Line,92687.0
2023-04-12,MRT Putrajaya Line,93730.0
2023-04-13,MRT Putrajaya Line,91632.0
2023-04-14,MRT Putrajaya Line,91838.0
2023-04-15,MRT Putrajaya Line,55464.0
2023-04-16,MRT Putrajaya Line,46613.0
2023-04-17,MRT Putrajaya Line,88181.0
2023-04-18,MRT Putrajaya Line,93066.0
2023-04-19,MRT Putrajaya Line,86443.0
2023-04-20,MRT Putrajaya Line,69726.0
2023-04-21,MRT Putrajaya Line,76317.0
2023-04-22,MRT Putrajaya Line,52609.0
2023-04-23,MRT Putrajaya Line,54050.0
2023-04-24,MRT Putrajaya Line,42921.0
2023-04-25,MRT Putrajaya Line,63305.0
2023-04-26,MRT Putrajaya Line,69334.0
2023-04-27,MRT Putrajaya Line,72964.0
2023-04-28,MRT Putrajaya Line,73785.0
2023-04-29,MRT Putrajaya Line,51027.0
2023-04-30,MRT Putrajaya Line,49189.0
2023-05-01,MRT Putrajaya Line,49369.0
2023-05-02,MRT Putrajaya Line,89428.0
2023-05-03,MRT Putrajaya Line,91581.0
2023-05-04,MRT Putrajaya Line,49960.0
2023-05-05,MRT Putrajaya Line,84147.0
2023-05-06,MRT Putrajaya Line,55736.0
2023-05-07,MRT Putrajaya Line,47759.0
2023-05-08,MRT Putrajaya Line,91287.0
2023-05-09,MRT Putrajaya Line,96070.0
2023-05-10,MRT Putrajaya Line,97078.0
2023-05-11,MRT Putrajaya Line,96618.0
2023-05-12,MRT Putrajaya Line,93892.0
2023-05-13,MRT Putrajaya Line,58528.0
2023-05-14,MRT Putrajaya Line,49757.0
2023-05-15,MRT Putrajaya Line,92732.0
2023-05-16,MRT Putrajaya Line,96685.0
2023-05-17,MRT Putrajaya Line,98903.0
2023-05-18,MRT Putrajaya Line,95655.0
2023-05-19,MRT Putrajaya Line,93284.0
2023-05-20,MRT Putrajaya Line,61155.0
2023-05-21,MRT Putrajaya Line,50077.0
2023-05-22,MRT Putrajaya Line,91750.0
2023-05-23,MRT Putrajaya Line,96175.0
2023-05-24,MRT Putrajaya Line,96313.0
2023-05-25,MRT Putrajaya Line,95888.0
2023-05-26,MRT Putrajaya Line,96111.0
2023-05-27,MRT Putrajaya Line,66788.0
2023-05-28,MRT Putrajaya Line,56660.0
2023-05-29,MRT Putrajaya Line,97058.0
2023-05-30,MRT Putrajaya Line,101738.0
2023-05-31,MRT Putrajaya Line,104867.0
2023-06-01,MRT Putrajaya Line,103959.0
2023-06-02,MRT Putrajaya Line,96660.0
2023-06-03,MRT Putrajaya Line,69131.0
2023-06-04,MRT Putrajaya Line,64120.0
2023-06-05,MRT Putrajaya Line,51959.0
2023-06-06,MRT Putrajaya Line,99437.0
2023-06-07,MRT Putrajaya Line,101954.0
2023-06-08,MRT Putrajaya Line,102631.0
2023-06-09,MRT Putrajaya Line,98460.0
2023-06-10,MRT Putrajaya Line,63891.0
2023-06-11,MRT Putrajaya Line,54123.0
2023-06-12,MRT Putrajaya Line,96615.0
2023-06-13,MRT Putrajaya Line,101502.0
2023-06-14,MRT Putrajaya Line,103156.0
2023-06-15,MRT Putrajaya Line,102251.0
2023-06-16,MRT Putrajaya Line,98015.0
2023-06-17,MRT Putrajaya Line,59911.0
2023-06-18,MRT Putrajaya Line,50123.0
2023-06-19,MRT Putrajaya Line,95924.0
2023-06-20,MRT Putrajaya Line,101773.0
2023-06-21,MRT Putrajaya Line,102633.0
2023-06-22,MRT Putrajaya Line,101094.0
2023-06-23,MRT Putrajaya Line,97527.0
2023-06-24,MRT Putrajaya Line,61108.0
2023-06-25,MRT Putrajaya Line,49843.0
2023-06-26,MRT Putrajaya Line,83893.0
2023-06-27,MRT Putrajaya Line,105513.0
2023-06-28,MRT Putrajaya Line,96125.0
2023-06-29,MRT Putrajaya Line,53966.0
2023-06-30,MRT Putrajaya Line,75672.0
2023-07-01,MRT Putrajaya Line,53190.0
2023-07-02,MRT Putrajaya Line,47928.0
2023-07-03,MRT Putrajaya Line,99320.0
2023-07-04,MRT Putrajaya Line,106557.0
2023-07-05,MRT Putrajaya Line,108917.0
2023-07-06,MRT Putrajaya Line,106830.0
2023-07-07,MRT Putrajaya Line,102618.0
2023-07-08,MRT Putrajaya Line,64895.0
2023-07-09,MRT Putrajaya Line,53908.0
2023-07-10,MRT Putrajaya Line,104868.0
2023-07-11,MRT Putrajaya Line,110396.0
2023-07-12,MRT Putrajaya Line,111878.0
2023-07-13,MRT Putrajaya Line,110421.0
2023-07-14,MRT Putrajaya Line,106770.0
2023-07-15,MRT Putrajaya Line,66387.0
2023-07-16,MRT Putrajaya Line,53277.0
2023-07-17,MRT Putrajaya Line,105891.0
2023-07-18,MRT Putrajaya Line,112438.0
2023-07-19,MRT Putrajaya Line,55751.0
2023-07-20,MRT Putrajaya Line,108911.0
2023-07-21,MRT Putrajaya Line,104733.0
2023-07-22,MRT Putrajaya Line,58824.0
2023-07-23,MRT Putrajaya Line,49859.0
2023-07-24,MRT Putrajaya Line,105213.0
2023-07-25,MRT Putrajaya Line,111100.0
2023-07-26,MRT Putrajaya Line,113614.0
2023-07-27,MRT Putrajaya Line,110956.0
2023-07-28,MRT Putrajaya Line,108829.0
2023-07-29,MRT Putrajaya Line,68540.0
2023-07-30,MRT Putrajaya Line,52362.0
2023-07-31,MRT Putrajaya Line,106464.0
2023-08-01,MRT Putrajaya Line,113712.0
2023-08-02,MRT Putrajaya Line,115790.0
2023-08-03,MRT Putrajaya Line,112805.0
2023-08-04,MRT Putrajaya Line,109276.0
2023-08-05,MRT Putrajaya Line,67993.0
2023-08-06,MRT Putrajaya Line,56256.0
2023-08-07,MRT Putrajaya Line,110535.0
2023-08-08,MRT Putrajaya Line,115313.0
2023-08-09,MRT Putrajaya Line,118349.0
2023-08-10,MRT Putrajaya Line,116532.0
2023-08-11,MRT Putrajaya Line,109135.0
2023-08-12,MRT Putrajaya Line,57646.0
2023-08-13,MRT Putrajaya Line,54577.0
2023-08-14,MRT Putrajaya Line,101224.0
2023-08-15,MRT Putrajaya Line,117631.0
2023-08-16,MRT Putrajaya Line,117256.0
2023-08-17,MRT Putrajaya Line,115185.0
2023-08-18,MRT Putrajaya Line,111002.0
2023-08-19,MRT Putrajaya Line,67472.0
2023-08-20,MRT Putrajaya Line,55656.0
2023-08-21,MRT Putrajaya Line,110179.0
2023-08-22,MRT Putrajaya Line,116018.0
2023-08-23,MRT Putrajaya Line,117867.0
2023-08-24,MRT Putrajaya Line,115128.0
2023-08-25,MRT Putrajaya Line,114501.0
2023-08-26,MRT Putrajaya Line,70001.0
2023-08-27,MRT Putrajaya Line,57627.0
2023-08-28,MRT Putrajaya Line,104791.0
2023-08-29,MRT Putrajaya Line,116240.0
2023-08-30,MRT Putrajaya Line,127782.0
2023-08-31,MRT Putrajaya Line,106206.0
2023-09-01,MRT Putrajaya Line,96878.0
2023-09-02,MRT Putrajaya Line,65990.0
2023-09-03,MRT Putrajaya Line,53757.0
2023-09-04,MRT Putrajaya Line,111556.0
2023-09-05,MRT Putrajaya Line,119307.0
2023-09-06,MRT Putrajaya Line,121364.0
2023-09-07,MRT Putrajaya Line,119840.0
2023-09-08,MRT Putrajaya Line,113876.0
2023-09-09,MRT Putrajaya Line,73090.0
2023-09-10,MRT Putrajaya Line,60038.0
2023-09-11,MRT Putrajaya Line,114692.0
2023-09-12,MRT Putrajaya Line,121407.0
2023-09-13,MRT Putrajaya Line,122603.0
2023-09-14,MRT Putrajaya Line,119665.0
2023-09-15,MRT Putrajaya Line,115343.0
2023-09-16,MRT Putrajaya Line,70764.0
2023-09-17,MRT Putrajaya Line,57015.0
2023-09-18,MRT Putrajaya Line,115243.0
2023-09-19,MRT Putrajaya Line,123396.0
2023-09-20,MRT Putrajaya Line,122665.0
2023-09-21,MRT Putrajaya Line,121973.0
2023-09-22,MRT Putrajaya Line,116935.0
2023-09-23,MRT Putrajaya Line,68714.0
2023-09-24,MRT Putrajaya Line,56237.0
2023-09-25,MRT Putrajaya Line,117553.0
2023-09-26,MRT Putrajaya Line,122136.0
2023-09-27,MRT Putrajaya Line,125977.0
2023-09-28,MRT Putrajaya Line,63628.0
2023-09-29,MRT Putrajaya Line,105642.0
2023-09-30,MRT Putrajaya Line,70166.0
2023-10-01,MRT Putrajaya Line,58121.0
2023-10-02,MRT Putrajaya Line,116341.0
2023-10-03,MRT Putrajaya Line,123156.0
2023-10-04,MRT Putrajaya Line,124847.0
2023-10-05,MRT Putrajaya Line,122200.0
2023-10-06,MRT Putrajaya Line,119597.0
2023-10-07,MRT Putrajaya Line,72613.0
2023-10-08,MRT Putrajaya Line,62219.0
2023-10-09,MRT Putrajaya Line,118494.0
2023-10-10,MRT Putrajaya Line,122459.0
2023-10-11,MRT Putrajaya Line,123326.0
2023-10-12,MRT Putrajaya Line,122140.0
2023-10-13,MRT Putrajaya Line,125479.0
2023-10-14,MRT Putrajaya Line,72343.0
2023-10-15,MRT Putrajaya Line,60683.0
2023-10-16,MRT Putrajaya Line,119733.0
2023-10-17,MRT Putrajaya Line,126318.0
2023-10-18,MRT Putrajaya Line,126348.0
2023-10-19,MRT Putrajaya Line,124608.0
2023-10-20,MRT Putrajaya Line,121760.0
2023-10-21,MRT Putrajaya Line,72141.0
2023-10-22,MRT Putrajaya Line,61350.0
2023-10-23,MRT Putrajaya Line,119745.0
2023-10-24,MRT Putrajaya Line,125597.0
2023-10-25,MRT Putrajaya Line,126379.0
2023-10-26,MRT Putrajaya Line,124290.0
2023-10-27,MRT Putrajaya Line,122665.0
2023-10-28,MRT Putrajaya Line,79580.0
2023-10-29,MRT Putrajaya Line,60780.0
2023-10-30,MRT Putrajaya Line,118934.0
2023-10-31,MRT Putrajaya Line,125416.0
2023-11-01,MRT Putrajaya Line,128264.0
2023-11-02,MRT Putrajaya Line,126047.0
2023-11-03,MRT Putrajaya Line,123105.0
2023-11-04,MRT Putrajaya Line,75725.0
2023-11-05,MRT Putrajaya Line,62474.0
2023-11-06,MRT Putrajaya Line,121885.0
2023-11-07,MRT Putrajaya Line,128837.0
2023-11-08,MRT Putrajaya Line,130169.0
2023-11-09,MRT Putrajaya Line,129030.0
2023-11-10,MRT Putrajaya Line,125915.0
2023-11-11,MRT Putrajaya Line,77321.0
2023-11-12,MRT Putrajaya Line,73681.0
2023-11-13,MRT Putrajaya Line,65333.0
2023-11-14,MRT Putrajaya Line,112376.0
2023-11-15,MRT Putrajaya Line,123672.0
2023-11-16,MRT Putrajaya Line,124752.0
2023-11-17,MRT Putrajaya Line,120289.0
2023-11-18,MRT Putrajaya Line,74150.0
2023-11-19,MRT Putrajaya Line,59509.0
2023-11-20,MRT Putrajaya Line,125038.0
2023-11-21,MRT Putrajaya Line,131249.0
2023-11-22,MRT Putrajaya Line,139113.0
2023-11-23,MRT Putrajaya Line,130845.0
2023-11-24,MRT Putrajaya Line,130708.0
2023-11-25,MRT Putrajaya Line,79434.0
2023-11-26,MRT Putrajaya Line,64832.0
2023-11-27,MRT Putrajaya Line,125997.0
2023-11-28,MRT Putrajaya Line,132983.0
2023-11-29,MRT Putrajaya Line,140546.0
2023-11-30,MRT Putrajaya Line,137403.0
2023-12-01,MRT Putrajaya Line,140846.0
2023-12-02,MRT Putrajaya Line,102086.0
2023-12-03,MRT Putrajaya Line,86778.0
2023-12-04,MRT Putrajaya Line,129915.0
2023-12-05,MRT Putrajaya Line,135152.0
2023-12-06,MRT Putrajaya Line,136859.0
2023-12-07,MRT Putrajaya Line,136029.0
2023-12-08,MRT Putrajaya Line,141735.0
2023-12-09,MRT Putrajaya Line,94783.0
2023-12-10,MRT Putrajaya Line,92218.0
2023-12-11,MRT Putrajaya Line,129587.0
2023-12-12,MRT Putrajaya Line,134679.0
2023-12-13,MRT Putrajaya Line,134295.0
2023-12-14,MRT Putrajaya Line,130374.0
2023-12-15,MRT Putrajaya Line,131139.0
2023-12-16,MRT Putrajaya Line,88673.0
2023-12-17,MRT Putrajaya Line,81925.0
2023-12-18,MRT Putrajaya Line,125784.0
2023-12-19,MRT Putrajaya Line,130286.0
2023-12-20,MRT Putrajaya Line,130264.0
2023-12-21,MRT Putrajaya Line,127892.0
2023-12-22,MRT Putrajaya Line,123891.0
2023-12-23,MRT Putrajaya Line,97450.0
2023-12-24,MRT Putrajaya Line,105650.0
2023-12-25,MRT Putrajaya Line,93677.0
2023-12-26,MRT Putrajaya Line,110624.0
2023-12-27,MRT Putrajaya Line,117196.0
2023-12-28,MRT Putrajaya Line,115891.0
2023-12-29,MRT Putrajaya Line,113962.0
2023-12-30,MRT Putrajaya Line,84225.0
2023-12-31,MRT Putrajaya Line,120685.0
2024-01-01,MRT Putrajaya Line,79011.0
2024-01-02,MRT Putrajaya Line,129116.0
2024-01-03,MRT Putrajaya Line,133884.0
2024-01-04,MRT Putrajaya Line,131962.0
2024-01-05,MRT Putrajaya Line,130901.0
2024-01-06,MRT Putrajaya Line,80745.0
2024-01-07,MRT Putrajaya Line,64358.0
2024-01-08,MRT Putrajaya Line,132196.0
2024-01-09,MRT Putrajaya Line,140539.0
2024-01-10,MRT Putrajaya Line,139065.0
2024-01-11,MRT Putrajaya Line,137389.0
2024-01-12,MRT Putrajaya Line,137321.0
2024-01-13,MRT Putrajaya Line,88603.0
2024-01-14,MRT Putrajaya Line,74405.0
2024-01-15,MRT Putrajaya Line,131468.0
2024-01-16,MRT Putrajaya Line,138316.0
2024-01-17,MRT Putrajaya Line,140181.0
2024-01-18,MRT Putrajaya Line,137630.0
2024-01-19,MRT Putrajaya Line,136987.0
2024-01-20,MRT Putrajaya Line,86507.0
2024-01-21,MRT Putrajaya Line,73060.0
2024-01-22,MRT Putrajaya Line,134500.0
2024-01-23,MRT Putrajaya Line,141930.0
2024-01-24,MRT Putrajaya Line,150582.0
2024-01-25,MRT Putrajaya Line,81255.0
2024-01-26,MRT Putrajaya Line,127930.0
2024-01-27,MRT Putrajaya Line,82374.0
2024-01-28,MRT Putrajaya Line,69747.0
2024-01-29,MRT Putrajaya Line,134653.0
2024-01-30,MRT Putrajaya Line,140745.0
2024-01-31,MRT Putrajaya Line,144011.0
2024-02-01,MRT Putrajaya Line,81837.0
2024-02-02,MRT Putrajaya Line,130610.0
2024-02-03,MRT Putrajaya Line,90825.0
2024-02-04,MRT Putrajaya Line,74441.0
2024-02-05,MRT Putrajaya Line,136304.0
2024-02-06,MRT Putrajaya Line,142849.0
2024-02-07,MRT Putrajaya Line,144774.0
2024-02-08,MRT Putrajaya Line,132386.0
2024-02-09,MRT Putrajaya Line,106380.0
2024-02-10,MRT Putrajaya Line,93213.0
2024-02-11,MRT Putrajaya Line,90323.0
2024-02-12,MRT Putrajaya Line,81617.0
2024-02-13,MRT Putrajaya Line,114048.0
2024-02-14,MRT Putrajaya Line,122304.0
2024-02-15,MRT Putrajaya Line,123742.0
2024-02-16,MRT Putrajaya Line,120165.0
2024-02-17,MRT Putrajaya Line,78613.0
2024-02-18,MRT Putrajaya Line,69311.0
2024-02-19,MRT Putrajaya Line,134467.0
2024-02-20,MRT Putrajaya Line,140065.0
2024-02-21,MRT Putrajaya Line,138935.0
2024-02-22,MRT Putrajaya Line,140300.0
2024-02-23,MRT Putrajaya Line,138084.0
2024-02-24,MRT Putrajaya Line,92784.0
2024-02-25,MRT Putrajaya Line,79274.0
2024-02-26,MRT Putrajaya Line,135950.0
2024-02-27,MRT Putrajaya Line,142309.0
2024-02-28,MRT Putrajaya Line,144796.0
2024-02-29,MRT Putrajaya Line,143616.0
2024-03-01,MRT Putrajaya Line,141862.0
2024-03-02,MRT Putrajaya Line,96025.0
2024-03-03,MRT Putrajaya Line,85758.0
2024-03-04,MRT Putrajaya Line,139059.0
2024-03-05,MRT Putrajaya Line,146540.0
2024-03-06,MRT Putrajaya Line,150217.0
2024-03-07,MRT Putrajaya Line,146254.0
2024-03-08,MRT Putrajaya Line,143507.0
2024-03-09,MRT Putrajaya Line,93320.0
2024-03-10,MRT Putrajaya Line,80835.0
2024-03-11,MRT Putrajaya Line,143402.0
2024-03-12,MRT Putrajaya Line,141272.0
2024-03-13,MRT Putrajaya Line,144886.0
2024-03-14,MRT Putrajaya Line,143518.0
2024-03-15,MRT Putrajaya Line,139821.0
2024-03-16,MRT Putrajaya Line,77278.0
2024-03-17,MRT Putrajaya Line,65252.0
2024-03-18,MRT Putrajaya Line,142100.0
2024-03-19,MRT Putrajaya Line,144945.0
2024-03-20,MRT Putrajaya Line,147663.0
2024-03-21,MRT Putrajaya Line,143833.0
2024-03-22,MRT Putrajaya Line,145021.0
2024-03-23,MRT Putrajaya Line,81114.0
2024-03-24,MRT Putrajaya Line,66243.0
2024-03-25,MRT Putrajaya Line,141473.0
2024-03-26,MRT Putrajaya Line,146701.0
2024-03-27,MRT Putrajaya Line,149236.0
2024-03-28,MRT Putrajaya Line,79863.0
2024-03-29,MRT Putrajaya Line,132224.0
2024-03-30,MRT Putrajaya Line,80600.0
2024-03-31,MRT Putrajaya Line,66271.0
2024-04-01,MRT Putrajaya Line,141521.0
2024-04-02,MRT Putrajaya Line,146047.0
2024-04-03,MRT Putrajaya Line,149257.0
2024-04-04,MRT Putrajaya Line,144201.0
2024-04-05,MRT Putrajaya Line,146166.0
2024-04-06,MRT Putrajaya Line,81865.0
2024-04-07,MRT Putrajaya Line,68055.0
2024-04-08,MRT Putrajaya Line,110727.0
2024-04-09,MRT Putrajaya Line,101938.0
2024-04-10,MRT Putrajaya Line,97003.0
2024-04-11,MRT Putrajaya Line,88536.0
2024-04-12,MRT Putrajaya Line,94392.0
2024-04-13,MRT Putrajaya Line,72068.0
2024-04-14,MRT Putrajaya Line,67136.0
2024-04-15,MRT Putrajaya Line,128156.0
2024-04-16,MRT Putrajaya Line,140859.0
2024-04-17,MRT Putrajaya Line,145894.0
2024-04-18,MRT Putrajaya Line,144008.0
2024-04-19,MRT Putrajaya Line,143869.0
2024-04-20,MRT Putrajaya Line,89429.0
2024-04-21,MRT Putrajaya Line,74164.0
2024-04-22,MRT Putrajaya Line,142827.0
2024-04-23,MRT Putrajaya Line,148808.0
2024-04-24,MRT Putrajaya Line,148782.0
2024-04-25,MRT Putrajaya Line,146571.0
2024-04-26,MRT Putrajaya Line,146185.0
2024-04-27,MRT Putrajaya Line,94517.0
2024-04-28,MRT Putrajaya Line,77668.0
2024-04-29,MRT Putrajaya Line,143725.0
2024-04-30,MRT Putrajaya Line,151140.0
2024-05-01,MRT Putrajaya Line,87555.0
2024-05-02,MRT Putrajaya Line,149260.0
2024-05-03,MRT Putrajaya Line,147846.0
2024-05-04,MRT Putrajaya Line,97466.0
2024-05-05,MRT Putrajaya Line,84630.0
2024-05-06,MRT Putrajaya Line,146060.0
2024-05-07,MRT Putrajaya Line,151590.0
2024-05-08,MRT Putrajaya Line,155057.0
2024-05-09,MRT Putrajaya Line,150250.0
2024-05-10,MRT Putrajaya Line,150331.0
2024-05-11,MRT Putrajaya Line,91924.0
2024-05-12,MRT Putrajaya Line,84088.0
2024-05-13,MRT Putrajaya Line,147222.0
2024-05-14,MRT Putrajaya Line,153466.0
2024-05-15,MRT Putrajaya Line,152768.0
2024-05-16,MRT Putrajaya Line,151399.0
2024-05-17,MRT Putrajaya Line,149592.0
2024-05-18,MRT Putrajaya Line,93718.0
2024-05-19,MRT Putrajaya Line,78156.0
2024-05-20,MRT Putrajaya Line,145344.0
2024-05-21,MRT Putrajaya Line,152166.0
2024-05-22,MRT Putrajaya Line,84808.0
2024-05-23,MRT Putrajaya Line,145895.0
2024-05-24,MRT Putrajaya Line,148879.0
2024-05-25,MRT Putrajaya Line,100692.0
2024-05-26,MRT Putrajaya Line,88095.0
2024-05-27,MRT Putrajaya Line,147242.0
2024-05-28,MRT Putrajaya Line,153482.0
2024-05-29,MRT Putrajaya Line,157813.0
2024-05-30,MRT Putrajaya Line,154809.0
2024-05-31,MRT Putrajaya Line,143743.0
2024-06-01,MRT Putrajaya Line,104973.0
2024-06-02,MRT Putrajaya Line,94648.0
2024-06-03,MRT Putrajaya Line,79465.0
2024-06-04,MRT Putrajaya Line,148015.0
2024-06-05,MRT Putrajaya Line,150154.0
2024-06-06,MRT Putrajaya Line,148279.0
2024-06-07,MRT Putrajaya Line,145658.0
2024-06-08,MRT Putrajaya Line,96194.0
2024-06-09,MRT Putrajaya Line,82792.0
2024-06-10,MRT Putrajaya Line,147097.0
2024-06-11,MRT Putrajaya Line,153481.0
2024-06-12,MRT Putrajaya Line,154360.0
2024-06-13,MRT Putrajaya Line,151551.0
2024-06-14,MRT Putrajaya Line,150290.0
2024-06-15,MRT Putrajaya Line,90604.0
2024-06-16,MRT Putrajaya Line,80577.0
2024-06-17,MRT Putrajaya Line,81141.0
2024-06-18,MRT Putrajaya Line,135354.0
2024-06-19,MRT Putrajaya Line,147188.0
2024-06-20,MRT Putrajaya Line,146558.0
2024-06-21,MRT Putrajaya Line,139848.0
2024-06-22,MRT Putrajaya Line,95667.0
2024-06-23,MRT Putrajaya Line,80777.0
2024-06-24,MRT Putrajaya Line,145191.0
2024-06-25,MRT Putrajaya Line,150199.0
2024-06-26,MRT Putrajaya Line,151871.0
2024-06-27,MRT Putrajaya Line,149007.0
2024-06-28,MRT Putrajaya Line,147390.0
2024-06-29,MRT Putrajaya Line,99383.0
2024-06-30,MRT Putrajaya Line,81318.0
2024-07-01,MRT Putrajaya Line,150225.0
2024-07-02,MRT Putrajaya Line,155665.0
2024-07-03,MRT Putrajaya Line,159991.0
2024-07-04,MRT Putrajaya Line,155893.0
2024-07-05,MRT Putrajaya Line,155970.0
2024-07-06,MRT Putrajaya Line,101023.0
2024-07-07,MRT Putrajaya Line,92936.0
2024-07-08,MRT Putrajaya Line,82489.0
